"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"Cortana","8","690","5211074560","65900544","37847040","51240","C:\Program Files\WindowsApps\Microsoft.549981C3F5F10_4.2204.13303.0_x64__8wekyb3d8bbwe\Cortana.exe","Microsoft Corporation","10.765625","4.2204.13303.0","4.2204.13303.0-ged19b370","Cortana","Cortana","Process","8",,"False",,"4472","Microsoft.Win32.SafeHandles.SafeProcessHandle","690","4728",".","0","","System.Diagnostics.ProcessModule (Cortana.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","51240","51240","37847040","37847040","723816","723816","39612416","39612416","98963456","98963456","918204416","5213171712","True","Normal","37847040","37847040","00:00:00.7187500","Cortana","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:44:27",,"System.Diagnostics.ProcessThreadCollection","00:00:10.7656250","00:00:10.0468750","916107264","5211074560","False",,,,"65900544","65900544",,
"csrss","0","768","2203417366528","2916352","2584576","24944",,,"30.9375",,,,,"Process","13",,,,,,"768","704",".","0","",,,,,"24944","24944","2584576","2584576","259160","259160","3219456","3219456","6819840","6819840","101638144","2203419860992",,,"2584576","2584576","00:00:26.6562500","csrss",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:40",,"System.Diagnostics.ProcessThreadCollection","00:00:30.9375000","00:00:04.2812500","99143680","2203417366528","False",,,,"2916352","2916352",,
"csrss","8","763","2203448356864","7053312","2756608","29184",,,"90.953125",,,,,"Process","13",,,,,,"763","11208",".","0","",,,,,"29184","29184","2756608","2756608","264784","264784","3026944","3026944","13316096","13316096","137998336","2203456221184",,,"2756608","2756608","00:01:28.5000000","csrss",,"True","8","System.Diagnostics.ProcessStartInfo","21-12-2022 18:25:44",,"System.Diagnostics.ProcessThreadCollection","00:01:30.9531250","00:00:02.4531250","130134016","2203448356864","False",,,,"7053312","7053312",,
"ctfmon","8","481","2203459780608","20627456","4694016","16496","C:\WINDOWS\system32\ctfmon.exe","Microsoft Corporation","83.328125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","CTF Loader","Microsoft? Windows? Operating System","Process","13",,"False",,"6944","Microsoft.Win32.SafeHandles.SafeProcessHandle","481","8708",".","0","","System.Diagnostics.ProcessModule (ctfmon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16496","16496","4694016","4694016","196288","196288","4722688","4722688","21950464","21950464","144113664","2203462336512","True","High","4694016","4694016","00:00:52.9375000","ctfmon","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:26",,"System.Diagnostics.ProcessThreadCollection","00:01:23.3281250","00:00:30.3906250","141557760","2203459780608","False",,,,"20627456","20627456",,
"CxAudioSvc","0","302","4900749312","12873728","28643328","17088","C:\WINDOWS\System32\CxAudioSvc.exe","Conexant Systems LLC.","367.578125","1.0.45.0","1.0.45.0","CxAudioSvc","Conexant SmartAudio","Process","8",,"False",,"5148","Microsoft.Win32.SafeHandles.SafeProcessHandle","302","3756",".","0","","System.Diagnostics.ProcessModule (CxAudioSvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17088","17088","28643328","28643328","306704","306704","30187520","30187520","28246016","28246016","611287040","4906254336","True","Normal","28643328","28643328","00:03:50.8593750","CxAudioSvc","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:03",,"System.Diagnostics.ProcessThreadCollection","00:06:07.5781250","00:02:16.7187500","605782016","4900749312","False",,,,"12873728","12873728",,
"dllhost","0","205","2203550146560","6492160","3715072","17400","C:\WINDOWS\system32\DllHost.exe","Microsoft Corporation","0.671875","10.0.19041.546 (WinBuild.160101.0800)","10.0.19041.546","COM Surrogate","Microsoft? Windows? Operating System","Process","8",,"False",,"1480","Microsoft.Win32.SafeHandles.SafeProcessHandle","205","4828",".","0","","System.Diagnostics.ProcessModule (DllHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17400","17400","3715072","3715072","111760","111760","3862528","3862528","11689984","11689984","238043136","2203556265984","True","Normal","3715072","3715072","00:00:00.4218750","dllhost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:13:12",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6718750","00:00:00.2500000","231923712","2203550146560","False",,,,"6492160","6492160",,
"dllhost","8","244","2203571552256","11329536","3596288","15904","C:\WINDOWS\system32\DllHost.exe","Microsoft Corporation","0.453125","10.0.19041.546 (WinBuild.160101.0800)","10.0.19041.546","COM Surrogate","Microsoft? Windows? Operating System","Process","8",,"False",,"3300","Microsoft.Win32.SafeHandles.SafeProcessHandle","244","14236",".","0","","System.Diagnostics.ProcessModule (DllHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15904","15904","3596288","3596288","151216","151216","6029312","6029312","14413824","14413824","263741440","2203581964288","True","Normal","3596288","3596288","00:00:00.2968750","dllhost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:31",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4531250","00:00:00.1562500","253329408","2203571552256","False",,,,"11329536","11329536",,
"dllhost","8","138","2203409096704","8134656","1757184","8560","C:\WINDOWS\system32\DllHost.exe","Microsoft Corporation","0.09375","10.0.19041.546 (WinBuild.160101.0800)","10.0.19041.546","COM Surrogate","Microsoft? Windows? Operating System","Process","8",,"False",,"6904","Microsoft.Win32.SafeHandles.SafeProcessHandle","138","16212",".","0","","System.Diagnostics.ProcessModule (DllHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8560","8560","1757184","1757184","108632","108632","2199552","2199552","13541376","13541376","105873408","2203424096256","True","Normal","1757184","1757184","00:00:00.0781250","dllhost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 10:35:35",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0156250","90873856","2203409096704","False",,,,"8134656","8134656",,
"dwm","8","1582","2204041551872","104525824","276770816","60472","C:\WINDOWS\System32\dwm.exe","Microsoft Corporation","1444.234375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Desktop Window Manager","Microsoft? Windows? Operating System","Process","13",,"False",,"1096","Microsoft.Win32.SafeHandles.SafeProcessHandle","1582","13576",".","0","","System.Diagnostics.ProcessModule (dwm.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","60472","60472","276770816","276770816","1249728","1249728","318676992","318676992","298958848","298958848","782573568","2204100796416","True","High","276770816","276770816","00:07:31.8125000","dwm","15","True","8","System.Diagnostics.ProcessStartInfo","21-12-2022 18:25:44",,"System.Diagnostics.ProcessThreadCollection","00:24:04.2343750","00:16:32.4218750","723329024","2204041551872","False",,,,"104525824","104525824",,
"esif_uf","0","104","2203386863616","1421312","1601536","6992","C:\WINDOWS\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_21306a77b30fd6e0\esif_uf.exe","Intel Corporation","0.28125","8.7.10201.13396","8.7.10201.13396","Intel(R) Dynamic Tuning Service","Intel(R) Dynamic Tuning","Process","13",,"False",,"5184","Microsoft.Win32.SafeHandles.SafeProcessHandle","104","4000",".","0","","System.Diagnostics.ProcessModule (esif_uf.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6992","6992","1601536","1601536","65320","65320","1667072","1667072","6144000","6144000","72835072","2203391057920","True","High","1601536","1601536","00:00:00.1093750","esif_uf","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:04",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2812500","00:00:00.1718750","68640768","2203386863616","False",,,,"1421312","1421312",,
"explorer","8","4418","2204619304960","171892736","129040384","111592","C:\WINDOWS\Explorer.EXE","Microsoft Corporation","169.265625","10.0.19041.2311 (WinBuild.160101.0800)","10.0.19041.2311","Windows Explorer","Microsoft? Windows? Operating System","Process","8",,"False",,"6428","Microsoft.Win32.SafeHandles.SafeProcessHandle","4418","15820",".","65794","","System.Diagnostics.ProcessModule (Explorer.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","111592","111592","129040384","129040384","1533040","1533040","160444416","160444416","231362560","231362560","1432485888","2204750708736","True","Normal","129040384","129040384","00:01:29.9218750","explorer","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:29",,"System.Diagnostics.ProcessThreadCollection","00:02:49.2656250","00:01:19.3437500","1301082112","2204619304960","False",,,,"171892736","171892736",,
"fontdrvhost","0","37","2203387785216","1273856","1724416","5840","C:\WINDOWS\system32\fontdrvhost.exe","Microsoft Corporation","3.75","10.0.19041.2075 (WinBuild.160101.0800)","10.0.19041.2075","Usermode Font Driver Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3704","Microsoft.Win32.SafeHandles.SafeProcessHandle","37","1080",".","0","","System.Diagnostics.ProcessModule (fontdrvhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","5840","5840","1724416","1724416","36800","36800","1970176","1970176","39981056","39981056","104919040","2203423141888","True","Normal","1724416","1724416","00:00:02.0312500","fontdrvhost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:49",,"System.Diagnostics.ProcessThreadCollection","00:00:03.7500000","00:00:01.7187500","69562368","2203387785216","False",,,,"1273856","1273856",,
"fontdrvhost","8","37","2203399131136","6389760","2809856","7200","C:\WINDOWS\System32\fontdrvhost.exe","Microsoft Corporation","0.484375","10.0.19041.2075 (WinBuild.160101.0800)","10.0.19041.2075","Usermode Font Driver Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2632","Microsoft.Win32.SafeHandles.SafeProcessHandle","37","15368",".","0","","System.Diagnostics.ProcessModule (fontdrvhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","2809856","2809856","58960","58960","2838528","2838528","8065024","8065024","81432576","2203399655424","True","Normal","2809856","2809856","00:00:00.1875000","fontdrvhost","15","True","8","System.Diagnostics.ProcessStartInfo","21-12-2022 18:25:44",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4843750","00:00:00.2968750","80908288","2203399131136","False",,,,"6389760","6389760",,
"Idle","0","0","8192","8192","61440","272",,,,,,,,"Process","0",,,,,,"0","0",".","0","",,,,,"272","272","61440","61440","0","0","61440","61440","12288","12288","8192","8192",,,"61440","61440",,"Idle",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"8192","8192","False",,,,"8192","8192",,
"igfxCUIService","0","180","2203399688192","3678208","2080768","9984","C:\WINDOWS\System32\DriverStore\FileRepository\igdlh64.inf_amd64_31f4e71363bfa9b6\igfxCUIService.exe","Intel Corporation","0.578125","6.15.100.9171","6.15.100.9171","igfxCUIService Module","Intel(R) Common User Interface","Process","8",,"False",,"6016","Microsoft.Win32.SafeHandles.SafeProcessHandle","180","1784",".","0","","System.Diagnostics.ProcessModule (igfxCUIService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9984","9984","2080768","2080768","91824","91824","2232320","2232320","9805824","9805824","86708224","2203404931072","True","Normal","2080768","2080768","00:00:00.3437500","igfxCUIService","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:53",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5781250","00:00:00.2343750","81465344","2203399688192","False",,,,"3678208","3678208",,
"igfxEM","8","219","2203452850176","13254656","3985408","14808","C:\WINDOWS\System32\DriverStore\FileRepository\igdlh64.inf_amd64_31f4e71363bfa9b6\igfxEM.exe","Intel Corporation","0.5625","6.15.100.9171","6.15.100.9171","igfxEM Module","Intel(R) Common User Interface","Process","8",,"False",,"2800","Microsoft.Win32.SafeHandles.SafeProcessHandle","219","12192",".","0","","System.Diagnostics.ProcessModule (igfxEM.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14808","14808","3985408","3985408","187432","187432","4349952","4349952","15503360","15503360","141971456","2203460194304","True","Normal","3985408","3985408","00:00:00.3906250","igfxEM","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:26",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5625000","00:00:00.1718750","134627328","2203452850176","False",,,,"13254656","13254656",,
"IntelCpHDCPSvc","0","146","2203395665920","1712128","1507328","8216","C:\WINDOWS\System32\DriverStore\FileRepository\igdlh64.inf_amd64_31f4e71363bfa9b6\IntelCpHDCPSvc.exe","Intel Corporation","0.34375","25.20.100.9171","25.20.100.9171","Intel HD Graphics Drivers for Windows(R)","Intel HD Graphics Drivers for Windows(R)","Process","8",,"False",,"1336","Microsoft.Win32.SafeHandles.SafeProcessHandle","146","1380",".","0","","System.Diagnostics.ProcessModule (IntelCpHDCPSvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8216","8216","1507328","1507328","85920","85920","1671168","1671168","7970816","7970816","84836352","2203403059200","True","Normal","1507328","1507328","00:00:00.1093750","IntelCpHDCPSvc","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.2343750","77443072","2203395665920","False",,,,"1712128","1712128",,
"IntelCpHeciSvc","0","137","2203389628416","1953792","1433600","7400","C:\WINDOWS\System32\DriverStore\FileRepository\igdlh64.inf_amd64_31f4e71363bfa9b6\IntelCpHeciSvc.exe","","0.28125","","","","","Process","8",,"False",,"5984","Microsoft.Win32.SafeHandles.SafeProcessHandle","137","1700",".","0","","System.Diagnostics.ProcessModule (IntelCpHeciSvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7400","7400","1433600","1433600","71552","71552","1601536","1601536","7548928","7548928","77697024","2203395919872","True","Normal","1433600","1433600","00:00:00.0156250","IntelCpHeciSvc","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2812500","00:00:00.2656250","71405568","2203389628416","False",,,,"1953792","1953792",,
